Offset,MIDI
1833.333333,[49]
1834.666667,"[46, 47]"
1836.0,[45]
1838.666667,[47]
1840.0,"[45, 46, 47, 49]"
1842.666667,"[46, 47]"
1844.0,[45]
1845.333333,"[45, 46]"
1846.666667,"[46, 47]"
1848.0,[45]
1849.333333,[48]
1850.666667,"[46, 48]"
1852.0,[45]
1853.333333,[47]
1854.666667,[46]
1856.0,"[46, 47, 48]"
1857.333333,[47]
1858.666667,[45]
1860.0,[49]
1861.333333,"[45, 49]"
1862.666667,[46]
1864.0,[47]
1866.666667,"[45, 47, 49]"
1868.0,[45]
1870.666667,[45]
1872.0,"[45, 46, 47]"
1873.333333,[45]
1874.666667,[45]
1877.333333,"[46, 47]"
1880.0,"[46, 47]"
1881.333333,[46]
1882.666667,"[46, 47]"
1884.0,[45]
1885.333333,"[46, 48]"
