Offset,MIDI
216.666667,61
216.666667,62
217.0,61
217.333333,61
217.333333,60
217.666667,60
218.0,61
218.333333,61
218.666667,62
218.666667,60
218.666667,61
219.0,60
219.666667,62
220.0,62
220.0,61
220.666667,61
220.666667,62
221.0,60
221.333333,61
221.333333,60
221.666667,60
221.666667,62
222.0,60
222.333333,63
222.666667,61
222.666667,63
223.0,60
223.333333,63
223.333333,61
223.666667,61
224.0,61
224.0,60
224.0,62
224.333333,62
224.666667,60
225.0,64
225.333333,64
225.666667,61
226.0,62
226.666667,60
226.666667,62
226.666667,61
226.666667,63
227.0,60
227.666667,60
228.0,62
228.0,61
228.0,60
228.333333,60
228.666667,60
229.333333,61
229.333333,60
230.0,61
230.0,60
230.0,62
230.333333,61
230.666667,60
230.666667,61
231.0,60
231.333333,61
231.333333,63
231.666667,62
232.0,63
232.0,62
232.0,61
232.333333,60
232.666667,60
233.0,62
233.333333,64
233.333333,62
234.0,61
234.0,62
234.333333,60
234.666667,62
234.666667,61
235.0,62
235.333333,62
235.666667,63
236.0,63
236.0,60
236.333333,60
236.666667,62
236.666667,64
236.666667,61
237.0,61
237.333333,64
237.666667,62
238.0,61
238.333333,64
238.333333,60
238.666667,64
238.666667,62
239.0,61
239.333333,62
240.0,62
240.0,64
240.0,60
240.0,61
240.333333,60
240.666667,60
241.0,60
241.333333,60
241.666667,62
242.0,60
242.666667,62
242.666667,60
242.666667,61
243.333333,61
243.333333,62
243.666667,61
244.0,61
244.0,60
244.333333,60
244.666667,61
245.0,63
245.333333,61
245.333333,62
245.666667,60
246.333333,62
246.666667,61
246.666667,62
246.666667,63
247.333333,61
247.333333,62
247.666667,60
248.0,60
248.0,61
248.333333,60
248.333333,62
248.666667,60
249.0,63
249.333333,61
249.333333,63
249.666667,60
250.0,64
250.333333,61
250.666667,63
250.666667,61
250.666667,62
251.0,62
251.333333,60
251.666667,61
251.666667,64
252.0,60
252.0,64
252.333333,61
252.666667,62
253.333333,64
253.333333,62
253.333333,60
253.666667,60
254.333333,60
254.666667,60
254.666667,62
254.666667,61
255.0,62
255.333333,60
256.0,62
256.0,61
256.666667,61
256.666667,62
257.0,61
257.333333,62
257.333333,61
257.666667,60
258.0,63
258.0,61
258.333333,64
258.666667,63
258.666667,60
258.666667,62
259.0,60
259.333333,60
259.666667,62
260.0,62
260.0,64
260.666667,62
260.666667,61
261.0,60
261.333333,64
261.666667,61
261.666667,62
262.0,62
262.333333,63
262.666667,63
262.666667,61
263.0,60
263.333333,62
263.333333,64
263.666667,61
264.0,62
264.0,64
264.333333,62
264.666667,61
265.0,64
265.333333,64
265.333333,62
265.666667,61
266.0,62
266.666667,60
266.666667,62
267.0,60
267.333333,60
267.666667,60
268.0,60
268.333333,60
268.666667,60
269.333333,61
269.333333,60
270.0,61
270.0,60
270.333333,61
270.666667,60
270.666667,61
271.0,60
271.333333,61
271.666667,60
272.0,61
272.0,62
272.0,60
272.333333,60
273.0,62
273.333333,62
273.333333,61
273.333333,60
274.0,62
274.0,61
274.333333,60
274.666667,61
274.666667,60
275.0,62
275.333333,60
275.666667,63
276.0,61
276.0,63
276.333333,60
276.666667,60
277.0,61
277.333333,61
277.333333,62
277.666667,62
278.0,60
278.333333,64
278.666667,64
279.0,61
279.333333,62
280.0,61
280.0,60
280.0,62
280.333333,60
281.0,60
281.333333,61
281.333333,60
281.333333,62
282.0,60
282.666667,61
283.333333,62
283.333333,61
283.666667,61
284.0,61
284.0,60
284.333333,60
284.666667,61
284.666667,63
285.0,61
285.333333,62
285.333333,61
285.333333,63
285.666667,60
286.0,60
286.333333,62
286.666667,61
286.666667,60
286.666667,62
287.333333,62
287.333333,61
287.666667,60
288.0,63
288.0,62
288.333333,60
288.333333,62
288.666667,62
289.0,63
289.333333,63
289.333333,60
289.666667,60
290.0,61
290.0,64
290.333333,61
290.666667,60
290.666667,64
291.0,62
291.333333,61
291.666667,64
292.0,62
292.0,64
292.333333,61
292.666667,62
293.333333,60
293.333333,62
293.333333,61
293.666667,60
294.0,60
294.333333,60
294.666667,60
295.0,60
295.333333,60
296.0,61
296.0,60
296.0,62
296.666667,61
297.0,61
297.333333,61
297.333333,60
297.666667,60
298.0,61
298.333333,62
298.666667,62
298.666667,61
299.0,60
299.666667,62
300.0,62
300.0,61
300.666667,62
300.666667,61
301.0,60
301.333333,62
301.333333,61
301.666667,62
302.0,60
302.333333,63
302.666667,63
302.666667,61
303.0,60
303.333333,62
303.333333,61
303.666667,61
304.0,62
304.0,63
304.333333,62
304.666667,60
305.0,64
305.0,60
305.333333,64
305.333333,60
305.666667,61
306.0,62
306.666667,60
306.666667,62
306.666667,64
306.666667,61
307.0,60
307.666667,60
308.0,62
308.0,60
308.0,61
308.333333,62
308.666667,60
309.333333,64
309.333333,61
310.0,60
310.0,61
310.0,62
310.333333,61
310.666667,61
310.666667,62
311.0,60
311.333333,63
311.333333,61
311.666667,63
312.0,62
312.0,63
312.0,61
312.333333,60
312.666667,60
313.0,62
313.333333,61
313.333333,64
313.333333,63
313.333333,62
314.0,61
314.0,62
314.333333,60
314.666667,62
314.666667,64
315.0,62
315.0,60
315.333333,62
315.666667,63
316.0,61
316.0,63
316.333333,60
316.666667,64
317.0,61
317.333333,62
317.333333,64
317.666667,62
318.0,61
318.333333,61
318.333333,64
318.666667,62
318.666667,64
319.0,61
319.333333,62
320.0,60
320.0,61
320.0,62
320.333333,60
320.666667,60
321.0,60
321.333333,60
321.666667,62
322.0,60
322.666667,60
322.666667,61
323.333333,61
323.333333,60
323.666667,61
324.0,60
324.0,61
324.333333,60
324.666667,61
325.0,64
325.333333,60
325.333333,61
325.333333,62
325.666667,60
326.333333,62
326.666667,61
326.666667,62
326.666667,64
327.333333,61
327.333333,62
327.666667,60
328.0,60
328.0,61
328.333333,62
328.333333,61
328.666667,60
329.0,63
329.333333,61
329.333333,63
329.666667,60
330.0,62
330.333333,61
330.666667,62
330.666667,61
330.666667,60
331.0,62
331.333333,60
331.666667,64
332.0,64
332.333333,61
332.666667,62
333.333333,62
333.333333,60
333.333333,61
333.666667,60
334.333333,60
334.666667,62
334.666667,60
334.666667,61
335.0,60
335.333333,60
336.0,61
336.0,60
336.666667,62
336.666667,61
337.0,61
337.333333,60
337.333333,61
337.666667,60
338.0,61
338.0,63
338.333333,60
338.666667,61
338.666667,63
338.666667,62
339.0,60
339.333333,60
339.666667,62
340.0,62
340.0,61
340.0,60
340.666667,62
340.666667,61
341.0,60
341.333333,62
341.333333,61
341.666667,62
342.0,62
342.333333,63
342.666667,63
342.666667,60
343.0,60
343.333333,64
343.333333,60
343.666667,61
344.0,64
344.333333,62
344.666667,61
345.0,64
345.333333,62
345.333333,64
345.666667,61
346.0,62
346.666667,61
346.666667,60
346.666667,62
347.0,60
347.333333,60
347.666667,60
348.0,60
348.666667,60
349.333333,60
349.333333,61
349.333333,62
350.0,62
350.0,61
350.333333,61
350.666667,60
350.666667,61
351.0,60
351.333333,61
351.666667,61
352.0,61
352.0,62
352.333333,60
353.0,62
353.333333,62
353.333333,61
353.333333,60
354.0,61
354.0,62
354.333333,60
354.666667,60
354.666667,61
355.0,62
355.0,60
355.333333,60
355.666667,63
356.0,63
356.0,61
356.333333,60
356.666667,61
356.666667,63
357.0,61
357.333333,62
357.333333,61
357.333333,63
357.666667,62
358.0,60
358.333333,64
358.666667,64
358.666667,60
359.0,61
359.333333,62
360.0,63
360.0,62
360.0,61
360.0,60
360.333333,60
361.0,60
361.333333,62
361.333333,60
361.333333,61
361.666667,60
362.0,60
362.666667,61
362.666667,62
363.333333,61
363.333333,60
363.333333,62
363.666667,61
364.0,61
364.0,62
364.333333,60
364.666667,61
364.666667,63
365.0,62
365.333333,62
365.333333,63
365.333333,60
365.666667,60
366.0,60
366.333333,62
366.666667,62
366.666667,64
367.333333,62
367.333333,61
367.666667,60
368.0,64
368.333333,62
368.666667,62
369.0,63
369.333333,61
369.333333,63
369.666667,60
370.0,64
370.0,62
370.0,61
370.333333,61
370.666667,62
370.666667,64
371.0,62
371.333333,61
371.666667,60
371.666667,64
372.0,62
372.0,64
372.333333,61
372.666667,62
373.333333,60
373.333333,63
373.333333,62
373.666667,60
374.0,60
374.333333,60
374.666667,60
375.0,62
375.333333,60
376.0,60
376.0,61
376.666667,61
376.666667,62
377.0,61
377.333333,60
377.333333,61
377.666667,60
378.0,61
378.333333,63
378.666667,62
378.666667,60
378.666667,61
379.0,60
379.666667,62
380.0,61
380.0,62
380.0,60
380.0,63
380.666667,61
380.666667,62
381.0,60
381.333333,60
381.333333,61
381.666667,62
381.666667,60
382.0,60
382.333333,63
382.666667,61
382.666667,63
383.0,60
383.333333,64
383.666667,61
384.0,62
384.0,61
384.333333,62
384.666667,60
385.0,61
385.0,64
385.333333,64
385.666667,61
386.0,62
386.666667,60
386.666667,61
386.666667,62
386.666667,64
387.0,60
387.666667,60
388.0,62
388.0,61
388.0,60
388.333333,62
388.666667,60
389.333333,61
390.0,62
390.0,61
390.333333,61
390.666667,61
390.666667,60
391.0,60
391.333333,61
391.333333,63
391.666667,64
392.0,62
392.0,61
392.0,63
392.333333,60
392.666667,60
393.0,62
393.333333,62
393.333333,64
394.0,62
394.0,61
394.333333,60
394.666667,63
394.666667,62
395.0,61
395.0,62
395.333333,62
395.666667,63
396.0,60
396.0,63
396.333333,60
396.666667,64
396.666667,62
397.0,61
397.333333,64
397.333333,60
397.666667,62
398.0,61
398.333333,64
398.666667,64
398.666667,62
399.0,61
399.333333,62
400.0,62
400.0,60
400.333333,60
400.666667,60
401.0,60
401.333333,60
401.666667,60
402.0,60
402.666667,62
402.666667,61
402.666667,60
403.333333,60
403.333333,61
403.666667,61
404.0,60
404.0,61
404.333333,60
404.666667,61
405.0,60
405.333333,62
405.333333,61
405.666667,60
406.333333,62
406.666667,62
406.666667,61
406.666667,60
407.333333,62
407.333333,61
407.666667,60
408.0,61
408.0,62
408.333333,62
408.666667,60
409.0,63
409.333333,61
409.333333,63
409.666667,60
410.0,60
410.333333,61
410.666667,63
410.666667,62
411.0,62
411.333333,60
411.666667,64
412.0,60
412.0,64
412.333333,61
412.666667,62
413.333333,62
413.333333,64
413.333333,60
413.333333,61
413.666667,60
414.333333,60
414.666667,62
414.666667,61
414.666667,60
415.333333,60
416.0,61
416.0,64
416.666667,61
416.666667,62
417.0,61
417.333333,61
417.333333,62
417.666667,60
418.0,61
418.0,63
418.333333,61
418.666667,63
418.666667,62
418.666667,61
419.0,60
419.333333,60
419.666667,62
420.0,60
420.0,61
420.0,64
420.0,62
420.666667,61
420.666667,62
421.0,60
421.333333,64
421.333333,62
421.666667,60
421.666667,62
422.0,62
422.333333,63
422.666667,63
422.666667,61
423.0,60
423.333333,64
423.333333,61
423.666667,61
424.0,62
424.0,64
424.333333,62
424.666667,61
425.0,64
425.333333,64
425.333333,62
425.666667,61
426.0,62
426.666667,60
426.666667,61
426.666667,62
427.0,60
427.333333,60
427.666667,60
428.0,60
428.333333,60
428.666667,60
429.333333,61
429.333333,60
430.0,61
430.333333,61
430.666667,60
430.666667,61
431.0,60
431.333333,61
431.666667,62
432.0,61
432.0,62
432.0,60
432.333333,60
433.0,62
433.333333,61
433.333333,62
434.0,61
434.0,62
434.333333,60
434.666667,60
434.666667,61
435.0,62
435.333333,60
435.666667,63
436.0,61
436.0,63
436.333333,60
436.666667,61
436.666667,62
437.0,61
437.333333,60
437.333333,61
437.333333,62
437.666667,62
438.0,60
438.333333,64
438.333333,60
438.666667,64
439.0,61
439.333333,62
440.0,62
440.0,60
440.0,61
440.333333,60
441.0,60
441.333333,60
441.333333,62
441.333333,61
441.666667,62
442.0,60
442.666667,61
442.666667,60
443.333333,61
443.333333,60
443.333333,62
443.666667,61
444.0,61
444.0,60
444.333333,60
444.666667,63
444.666667,61
445.0,63
445.333333,61
445.333333,63
445.333333,62
445.666667,60
446.0,60
446.333333,62
446.666667,62
446.666667,61
446.666667,63
447.333333,62
447.333333,61
447.666667,60
448.0,62
448.0,61
448.333333,62
448.333333,60
448.666667,62
449.0,63
449.333333,63
449.333333,60
449.666667,60
450.0,64
450.333333,61
450.666667,64
451.0,62
451.333333,61
451.666667,64
451.666667,61
452.0,62
452.0,64
452.333333,61
452.666667,62
453.333333,61
453.333333,63
453.333333,60
453.333333,62
453.666667,60
454.0,60
454.333333,60
454.666667,60
455.0,62
455.333333,60
456.0,61
456.0,60
456.0,62
456.666667,61
456.666667,60
457.0,61
457.333333,61
457.333333,60
457.666667,60
458.0,61
458.333333,64
458.666667,61
458.666667,62
459.0,60
459.666667,62
460.0,61
460.0,64
460.0,62
460.0,60
460.666667,62
460.666667,61
461.0,60
461.333333,60
461.333333,61
461.666667,61
461.666667,62
462.0,60
462.333333,63
462.666667,63
462.666667,61
463.0,60
463.333333,62
463.666667,61
464.0,62
464.0,61
464.0,63
464.333333,62
464.666667,60
465.0,64
465.333333,64
465.333333,60
465.666667,61
466.0,62
466.666667,62
466.666667,64
466.666667,60
467.0,60
467.666667,60
468.0,61
468.0,62
468.0,60
468.333333,60
468.666667,60
469.333333,62
469.333333,61
470.0,62
470.0,61
470.333333,61
470.666667,62
470.666667,61
471.0,60
471.333333,61
471.333333,63
471.666667,60
472.0,62
472.0,60
472.0,63
472.333333,60
472.666667,60
473.0,62
473.333333,61
473.333333,62
473.333333,64
473.333333,60
474.0,62
474.0,61
474.333333,60
474.666667,64
475.0,62
475.333333,62
475.666667,63
476.0,63
476.0,61
476.333333,60
476.666667,64
476.666667,60
477.0,61
477.333333,62
477.333333,64
477.666667,62
478.0,61
478.333333,64
478.666667,62
478.666667,64
479.0,61
479.333333,62
480.0,61
480.0,62
480.0,60
480.0,64
480.333333,60
480.666667,60
481.0,60
481.333333,60
482.0,60
482.666667,60
482.666667,61
483.333333,61
483.333333,62
483.666667,61
484.0,61
484.0,60
484.333333,60
484.666667,61
485.0,61
485.333333,60
485.333333,62
485.333333,61
485.666667,60
486.333333,62
486.666667,62
486.666667,61
487.333333,61
487.333333,62
487.666667,60
488.0,60
488.0,61
488.333333,62
488.333333,60
488.666667,60
489.0,63
489.333333,63
489.333333,61
489.666667,60
490.0,63
490.0,61
490.333333,61
490.666667,62
490.666667,61
491.0,62
491.333333,60
491.666667,64
492.0,64
492.333333,61
492.666667,62
493.333333,62
493.333333,63
493.333333,60
493.333333,61
493.666667,60
494.333333,60
494.666667,61
494.666667,60
494.666667,62
495.0,60
495.333333,60
496.0,61
496.666667,60
496.666667,62
496.666667,61
497.0,61
497.333333,60
497.333333,61
497.666667,60
498.0,61
498.0,63
498.333333,62
498.666667,62
498.666667,63
498.666667,61
499.0,60
499.333333,60
499.666667,62
500.0,64
500.0,62
500.666667,62
500.666667,61
501.0,60
501.333333,62
501.333333,63
501.666667,62
502.0,62
502.333333,63
502.666667,63
502.666667,60
503.0,60
503.333333,62
503.333333,61
503.333333,64
503.666667,61
504.0,64
504.0,60
504.333333,62
504.666667,61
505.0,60
505.0,64
505.333333,64
505.333333,62
505.666667,61
506.0,62
506.666667,60
506.666667,64
506.666667,62
507.0,60
507.333333,60
507.666667,60
508.0,60
508.333333,62
508.666667,60
509.333333,62
509.333333,61
509.333333,60
510.0,61
510.0,62
510.333333,61
510.666667,61
510.666667,60
511.0,60
511.333333,61
511.666667,63
512.0,61
512.0,62
512.333333,60
513.0,62
513.333333,61
513.333333,62
513.333333,63
514.0,61
514.0,62
514.333333,60
514.666667,62
514.666667,61
515.0,62
515.0,60
515.333333,60
515.666667,63
516.0,61
516.0,63
516.333333,60
516.666667,64
517.0,61
517.333333,62
517.333333,63
517.666667,62
518.0,60
518.333333,61
518.333333,64
518.666667,64
518.666667,60
519.0,61
519.333333,62
520.0,60
520.0,64
520.0,62
520.333333,60
521.0,60
521.333333,61
521.333333,62
521.333333,60
521.666667,62
522.0,60
522.666667,61
522.666667,64
523.333333,61
523.333333,62
523.666667,61
524.0,62
524.0,61
524.333333,60
524.666667,61
524.666667,63
525.0,64
525.333333,61
525.333333,62
525.333333,63
525.666667,60
526.0,60
526.333333,62
526.666667,64
526.666667,62
527.333333,61
527.333333,62
527.666667,60
528.0,62
528.0,64
528.333333,62
528.333333,61
528.666667,62
529.0,63
529.333333,61
529.333333,63
529.666667,60
530.0,62
530.0,64
530.333333,61
530.666667,62
530.666667,64
531.0,62
531.333333,61
531.666667,64
532.0,62
532.0,64
532.333333,61
532.666667,62
533.3333333333333,60
533.6666663333333,60
534.0000003333332,60
534.3333333333333,60
534.6666663333333,60
535.0000003333332,60
535.3333333333333,60
536.0000003333332,61
536.0000003333332,60
536.6666663333333,60
536.6666663333333,61
537.0000003333332,61
