,Velocity,Note,Start,Duration,Message,MIDI
1485,64,8,500.0,1.0,note_on,
1486,64,8,500.0,1.0,note_off,
1487,64,17,500.0,1.0,note_on,
1488,64,17,500.0,1.0,note_off,
1489,64,0,500.0,1.0,note_on,
1490,64,0,500.0,1.0,note_off,
1491,64,32,502.0,1.0,note_on,
1492,64,32,502.0,1.0,note_off,
1493,64,1,502.0,1.0,note_on,
1494,64,1,502.0,1.0,note_off,
1495,64,18,503.0,1.0,note_on,
1496,64,18,503.0,1.0,note_off,
1497,64,6,504.0,1.0,note_on,
1498,64,6,504.0,1.0,note_off,
1499,64,14,504.0,1.0,note_on,
1500,64,14,504.0,1.0,note_off,
1501,64,30,504.0,1.0,note_on,
1502,64,30,504.0,1.0,note_off,
1503,64,24,505.0,1.0,note_on,
1504,64,24,505.0,1.0,note_off,
1505,64,21,506.0,1.0,note_on,
1506,64,21,506.0,1.0,note_off,
1507,64,19,507.0,1.0,note_on,
1508,64,19,507.0,1.0,note_off,
1509,64,16,508.0,1.0,note_on,
1510,64,16,508.0,1.0,note_off,
1511,64,20,508.0,1.0,note_on,
1512,64,20,508.0,1.0,note_off,
1513,64,5,509.0,1.0,note_on,
1514,64,5,509.0,1.0,note_off,
1515,64,1,510.0,1.0,note_on,
1516,64,1,510.0,1.0,note_off,
1517,64,4,510.0,1.0,note_on,
1518,64,4,510.0,1.0,note_off,
1519,64,25,511.0,1.0,note_on,
1520,64,25,511.0,1.0,note_off,
1521,64,25,512.0,1.0,note_on,
1522,64,25,512.0,1.0,note_off,
1523,64,12,512.0,1.0,note_on,
1524,64,12,512.0,1.0,note_off,
1525,64,28,513.0,1.0,note_on,
1526,64,28,513.0,1.0,note_off,
1527,64,10,514.0,1.0,note_on,
1528,64,10,514.0,1.0,note_off,
1529,64,15,515.0,1.0,note_on,
1530,64,15,515.0,1.0,note_off,
1531,64,11,515.0,1.0,note_on,
1532,64,11,515.0,1.0,note_off,
1533,64,23,516.0,1.0,note_on,
1534,64,23,516.0,1.0,note_off,
1535,64,12,517.0,1.0,note_on,
1536,64,12,517.0,1.0,note_off,
1537,64,4,518.0,1.0,note_on,
1538,64,4,518.0,1.0,note_off,
1539,64,13,518.0,1.0,note_on,
1540,64,13,518.0,1.0,note_off,
1541,64,0,520.0,1.0,note_on,
1542,64,0,520.0,1.0,note_off,
1543,64,1,520.0,1.0,note_on,
1544,64,1,520.0,1.0,note_off,
1545,64,23,520.0,1.0,note_on,
1546,64,23,520.0,1.0,note_off,
1547,64,30,520.0,1.0,note_on,
1548,64,30,520.0,1.0,note_off,
1549,64,24,520.0,1.0,note_on,
1550,64,24,520.0,1.0,note_off,
1551,64,9,520.0,1.0,note_on,
1552,64,9,520.0,1.0,note_off,
1553,64,22,521.0,1.0,note_on,
1554,64,22,521.0,1.0,note_off,
1555,64,32,523.0,1.0,note_on,
1556,64,32,523.0,1.0,note_off,
1557,64,12,524.0,1.0,note_on,
1558,64,12,524.0,1.0,note_off,
1559,64,26,524.0,1.0,note_on,
1560,64,26,524.0,1.0,note_off,
1561,64,23,524.0,1.0,note_on,
1562,64,23,524.0,1.0,note_off,
1563,64,17,525.0,1.0,note_on,
1564,64,17,525.0,1.0,note_off,
1565,64,18,526.0,1.0,note_on,
1566,64,18,526.0,1.0,note_off,
1567,64,14,526.0,1.0,note_on,
1568,64,14,526.0,1.0,note_off,
1569,64,30,528.0,1.0,note_on,
1570,64,30,528.0,1.0,note_off,
1571,64,20,528.0,1.0,note_on,
1572,64,20,528.0,1.0,note_off,
1573,64,17,530.0,1.0,note_on,
1574,64,17,530.0,1.0,note_off,
1575,64,0,530.0,1.0,note_on,
1576,64,0,530.0,1.0,note_off,
1577,64,33,530.0,1.0,note_on,
1578,64,33,530.0,1.0,note_off,
1579,64,26,531.0,1.0,note_on,
1580,64,26,531.0,1.0,note_off,
1581,64,7,532.0,1.0,note_on,
1582,64,7,532.0,1.0,note_off,
1583,64,30,532.0,1.0,note_on,
1584,64,30,532.0,1.0,note_off,
1585,64,21,533.0,1.0,note_on,
1586,64,21,533.0,1.0,note_off,
1587,64,22,534.0,1.0,note_on,
1588,64,22,534.0,1.0,note_off,
1589,64,11,534.0,1.0,note_on,
1590,64,11,534.0,1.0,note_off,
1591,64,32,535.0,1.0,note_on,
1592,64,32,535.0,1.0,note_off,
1593,64,6,536.0,1.0,note_on,
1594,64,6,536.0,1.0,note_off,
1595,64,16,536.0,1.0,note_on,
1596,64,16,536.0,1.0,note_off,
1597,64,12,536.0,1.0,note_on,
1598,64,12,536.0,1.0,note_off,
1599,64,26,536.0,1.0,note_on,
1600,64,26,536.0,1.0,note_off,
1601,64,10,537.0,1.0,note_on,
1602,64,10,537.0,1.0,note_off,
1603,64,6,538.0,1.0,note_on,
1604,64,6,538.0,1.0,note_off,
1605,64,19,539.0,1.0,note_on,
1606,64,19,539.0,1.0,note_off,
1607,64,34,540.0,1.0,note_on,
1608,64,34,540.0,1.0,note_off,
1609,64,1,540.0,1.0,note_on,
1610,64,1,540.0,1.0,note_off,
1611,64,16,540.0,1.0,note_on,
1612,64,16,540.0,1.0,note_off,
1613,64,26,540.0,1.0,note_on,
1614,64,26,540.0,1.0,note_off,
1615,64,25,542.0,1.0,note_on,
1616,64,25,542.0,1.0,note_off,
1617,64,29,542.0,1.0,note_on,
1618,64,29,542.0,1.0,note_off,
1619,64,6,543.0,1.0,note_on,
1620,64,6,543.0,1.0,note_off,
1621,64,16,544.0,1.0,note_on,
1622,64,16,544.0,1.0,note_off,
1623,64,18,544.0,1.0,note_on,
1624,64,18,544.0,1.0,note_off,
1625,64,0,545.0,1.0,note_on,
1626,64,0,545.0,1.0,note_off,
1627,64,29,545.0,1.0,note_on,
1628,64,29,545.0,1.0,note_off,
1629,64,28,546.0,1.0,note_on,
1630,64,28,546.0,1.0,note_off,
1631,64,11,547.0,1.0,note_on,
1632,64,11,547.0,1.0,note_off,
1633,64,10,548.0,1.0,note_on,
1634,64,10,548.0,1.0,note_off,
1635,64,8,548.0,1.0,note_on,
1636,64,8,548.0,1.0,note_off,
1637,64,1,549.0,1.0,note_on,
1638,64,1,549.0,1.0,note_off,
1639,64,19,550.0,1.0,note_on,
1640,64,19,550.0,1.0,note_off,
1641,64,1,551.0,1.0,note_on,
1642,64,1,551.0,1.0,note_off,
1643,64,12,552.0,1.0,note_on,
1644,64,12,552.0,1.0,note_off,
1645,64,8,552.0,1.0,note_on,
1646,64,8,552.0,1.0,note_off,
1647,64,29,553.0,1.0,note_on,
1648,64,29,553.0,1.0,note_off,
1649,64,1,554.0,1.0,note_on,
1650,64,1,554.0,1.0,note_off,
1651,64,4,555.0,1.0,note_on,
1652,64,4,555.0,1.0,note_off,
1653,64,22,555.0,1.0,note_on,
1654,64,22,555.0,1.0,note_off,
1655,64,32,556.0,1.0,note_on,
1656,64,32,556.0,1.0,note_off,
1657,64,33,556.0,1.0,note_on,
1658,64,33,556.0,1.0,note_off,
1659,64,16,556.0,1.0,note_on,
1660,64,16,556.0,1.0,note_off,
1661,64,6,557.0,1.0,note_on,
1662,64,6,557.0,1.0,note_off,
1663,64,7,558.0,1.0,note_on,
1664,64,7,558.0,1.0,note_off,
1665,64,0,560.0,1.0,note_on,
1666,64,0,560.0,1.0,note_off,
1667,64,34,560.0,1.0,note_on,
1668,64,34,560.0,1.0,note_off,
1669,64,30,560.0,1.0,note_on,
1670,64,30,560.0,1.0,note_off,
1671,64,2,560.0,1.0,note_on,
1672,64,2,560.0,1.0,note_off,
1673,64,12,560.0,1.0,note_on,
1674,64,12,560.0,1.0,note_off,
1675,64,1,561.0,1.0,note_on,
1676,64,1,561.0,1.0,note_off,
1677,64,22,562.0,1.0,note_on,
1678,64,22,562.0,1.0,note_off,
1679,64,26,563.0,1.0,note_on,
1680,64,26,563.0,1.0,note_off,
1681,64,8,564.0,1.0,note_on,
1682,64,8,564.0,1.0,note_off,
1683,64,28,565.0,1.0,note_on,
1684,64,28,565.0,1.0,note_off,
1685,64,19,566.0,1.0,note_on,
1686,64,19,566.0,1.0,note_off,
1687,64,14,566.0,1.0,note_on,
1688,64,14,566.0,1.0,note_off,
1689,64,1,568.0,1.0,note_on,
1690,64,1,568.0,1.0,note_off,
1691,64,30,568.0,1.0,note_on,
1692,64,30,568.0,1.0,note_off,
1693,64,3,568.0,1.0,note_on,
1694,64,3,568.0,1.0,note_off,
1695,64,10,570.0,1.0,note_on,
1696,64,10,570.0,1.0,note_off,
1697,64,9,570.0,1.0,note_on,
1698,64,9,570.0,1.0,note_off,
1699,64,32,571.0,1.0,note_on,
1700,64,32,571.0,1.0,note_off,
1701,64,14,572.0,1.0,note_on,
1702,64,14,572.0,1.0,note_off,
1703,64,12,572.0,1.0,note_on,
1704,64,12,572.0,1.0,note_off,
1705,64,34,572.0,1.0,note_on,
1706,64,34,572.0,1.0,note_off,
1707,64,1,573.0,1.0,note_on,
1708,64,1,573.0,1.0,note_off,
1709,64,33,574.0,1.0,note_on,
1710,64,33,574.0,1.0,note_off,
1711,64,26,575.0,1.0,note_on,
1712,64,26,575.0,1.0,note_off,
1713,64,8,576.0,1.0,note_on,
1714,64,8,576.0,1.0,note_off,
1715,64,20,576.0,1.0,note_on,
1716,64,20,576.0,1.0,note_off,
1717,64,10,577.0,1.0,note_on,
1718,64,10,577.0,1.0,note_off,
1719,64,4,579.0,1.0,note_on,
1720,64,4,579.0,1.0,note_off,
1721,64,4,580.0,1.0,note_on,
1722,64,4,580.0,1.0,note_off,
1723,64,30,580.0,1.0,note_on,
1724,64,30,580.0,1.0,note_off,
1725,64,9,580.0,1.0,note_on,
1726,64,9,580.0,1.0,note_off,
1727,64,13,580.0,1.0,note_on,
1728,64,13,580.0,1.0,note_off,
1729,64,23,580.0,1.0,note_on,
1730,64,23,580.0,1.0,note_off,
1731,64,26,582.0,1.0,note_on,
1732,64,26,582.0,1.0,note_off,
1733,64,27,582.0,1.0,note_on,
1734,64,27,582.0,1.0,note_off,
1735,64,15,583.0,1.0,note_on,
1736,64,15,583.0,1.0,note_off,
1737,64,29,584.0,1.0,note_on,
1738,64,29,584.0,1.0,note_off,
1739,64,34,584.0,1.0,note_on,
1740,64,34,584.0,1.0,note_off,
1741,64,22,585.0,1.0,note_on,
1742,64,22,585.0,1.0,note_off,
1743,64,17,585.0,1.0,note_on,
1744,64,17,585.0,1.0,note_off,
1745,64,13,586.0,1.0,note_on,
1746,64,13,586.0,1.0,note_off,
1747,64,11,587.0,1.0,note_on,
1748,64,11,587.0,1.0,note_off,
1749,64,12,588.0,1.0,note_on,
1750,64,12,588.0,1.0,note_off,
1751,64,4,588.0,1.0,note_on,
1752,64,4,588.0,1.0,note_off,
1753,64,23,588.0,1.0,note_on,
1754,64,23,588.0,1.0,note_off,
1755,64,21,589.0,1.0,note_on,
1756,64,21,589.0,1.0,note_off,
1757,64,32,590.0,1.0,note_on,
1758,64,32,590.0,1.0,note_off,
1759,64,21,590.0,1.0,note_on,
1760,64,21,590.0,1.0,note_off,
1761,64,22,591.0,1.0,note_on,
1762,64,22,591.0,1.0,note_off,
1763,64,12,592.0,1.0,note_on,
1764,64,12,592.0,1.0,note_off,
1765,64,8,592.0,1.0,note_on,
1766,64,8,592.0,1.0,note_off,
1767,64,28,593.0,1.0,note_on,
1768,64,28,593.0,1.0,note_off,
1769,64,10,594.0,1.0,note_on,
1770,64,10,594.0,1.0,note_off,
1771,64,19,595.0,1.0,note_on,
1772,64,19,595.0,1.0,note_off,
1773,64,29,596.0,1.0,note_on,
1774,64,29,596.0,1.0,note_off,
1775,64,16,596.0,1.0,note_on,
1776,64,16,596.0,1.0,note_off,
1777,64,13,597.0,1.0,note_on,
1778,64,13,597.0,1.0,note_off,
1779,64,12,598.0,1.0,note_on,
1780,64,12,598.0,1.0,note_off,
1781,64,32,598.0,1.0,note_on,
1782,64,32,598.0,1.0,note_off,
1783,64,23,600.0,1.0,note_on,
1784,64,23,600.0,1.0,note_off,
1785,64,8,600.0,1.0,note_on,
1786,64,8,600.0,1.0,note_off,
1787,64,0,600.0,1.0,note_on,
1788,64,0,600.0,1.0,note_off,
1789,64,24,600.0,1.0,note_on,
1790,64,24,600.0,1.0,note_off,
1791,64,19,600.0,1.0,note_on,
1792,64,19,600.0,1.0,note_off,
1793,64,28,601.0,1.0,note_on,
1794,64,28,601.0,1.0,note_off,
1795,64,26,603.0,1.0,note_on,
1796,64,26,603.0,1.0,note_off,
1797,64,5,604.0,1.0,note_on,
1798,64,5,604.0,1.0,note_off,
1799,64,8,604.0,1.0,note_on,
1800,64,8,604.0,1.0,note_off,
1801,64,28,605.0,1.0,note_on,
1802,64,28,605.0,1.0,note_off,
1803,64,14,606.0,1.0,note_on,
1804,64,14,606.0,1.0,note_off,
1805,64,6,606.0,1.0,note_on,
1806,64,6,606.0,1.0,note_off,
1807,64,8,608.0,1.0,note_on,
1808,64,8,608.0,1.0,note_off,
1809,64,25,608.0,1.0,note_on,
1810,64,25,608.0,1.0,note_off,
1811,64,17,610.0,1.0,note_on,
1812,64,17,610.0,1.0,note_off,
1813,64,32,611.0,1.0,note_on,
1814,64,32,611.0,1.0,note_off,
1815,64,16,612.0,1.0,note_on,
1816,64,16,612.0,1.0,note_off,
1817,64,1,612.0,1.0,note_on,
1818,64,1,612.0,1.0,note_off,
1819,64,21,613.0,1.0,note_on,
1820,64,21,613.0,1.0,note_off,
1821,64,20,614.0,1.0,note_on,
1822,64,20,614.0,1.0,note_off,
1823,64,4,614.0,1.0,note_on,
1824,64,4,614.0,1.0,note_off,
1825,64,19,615.0,1.0,note_on,
1826,64,19,615.0,1.0,note_off,
1827,64,16,616.0,1.0,note_on,
1828,64,16,616.0,1.0,note_off,
1829,64,18,616.0,1.0,note_on,
1830,64,18,616.0,1.0,note_off,
1831,64,20,616.0,1.0,note_on,
1832,64,20,616.0,1.0,note_off,
1833,64,10,617.0,1.0,note_on,
1834,64,10,617.0,1.0,note_off,
1835,64,1,618.0,1.0,note_on,
1836,64,1,618.0,1.0,note_off,
1837,64,4,619.0,1.0,note_on,
1838,64,4,619.0,1.0,note_off,
1839,64,6,620.0,1.0,note_on,
1840,64,6,620.0,1.0,note_off,
1841,64,23,620.0,1.0,note_on,
1842,64,23,620.0,1.0,note_off,
1843,64,25,620.0,1.0,note_on,
1844,64,25,620.0,1.0,note_off,
1845,64,11,620.0,1.0,note_on,
1846,64,11,620.0,1.0,note_off,
1847,64,12,622.0,1.0,note_on,
1848,64,12,622.0,1.0,note_off,
1849,64,1,622.0,1.0,note_on,
1850,64,1,622.0,1.0,note_off,
1851,64,12,623.0,1.0,note_on,
1852,64,12,623.0,1.0,note_off,
1853,64,16,624.0,1.0,note_on,
1854,64,16,624.0,1.0,note_off,
1855,64,21,624.0,1.0,note_on,
1856,64,21,624.0,1.0,note_off,
1857,64,9,625.0,1.0,note_on,
1858,64,9,625.0,1.0,note_off,
1859,64,29,626.0,1.0,note_on,
1860,64,29,626.0,1.0,note_off,
1861,64,11,627.0,1.0,note_on,
1862,64,11,627.0,1.0,note_off,
1863,64,22,628.0,1.0,note_on,
1864,64,22,628.0,1.0,note_off,
1865,64,30,628.0,1.0,note_on,
1866,64,30,628.0,1.0,note_off,
1867,64,6,629.0,1.0,note_on,
1868,64,6,629.0,1.0,note_off,
1869,64,11,630.0,1.0,note_on,
1870,64,11,630.0,1.0,note_off,
1871,64,14,630.0,1.0,note_on,
1872,64,14,630.0,1.0,note_off,
1873,64,6,630.0,1.0,note_on,
1874,64,6,630.0,1.0,note_off,
1875,64,5,631.0,1.0,note_on,
1876,64,5,631.0,1.0,note_off,
1877,64,21,632.0,1.0,note_on,
1878,64,21,632.0,1.0,note_off,
1879,64,23,632.0,1.0,note_on,
1880,64,23,632.0,1.0,note_off,
1881,64,1,633.0,1.0,note_on,
1882,64,1,633.0,1.0,note_off,
1883,64,28,634.0,1.0,note_on,
1884,64,28,634.0,1.0,note_off,
1885,64,19,635.0,1.0,note_on,
1886,64,19,635.0,1.0,note_off,
1887,64,27,636.0,1.0,note_on,
1888,64,27,636.0,1.0,note_off,
1889,64,34,636.0,1.0,note_on,
1890,64,34,636.0,1.0,note_off,
1891,64,1,637.0,1.0,note_on,
1892,64,1,637.0,1.0,note_off,
1893,64,33,638.0,1.0,note_on,
1894,64,33,638.0,1.0,note_off,
1895,64,9,640.0,1.0,note_on,
1896,64,9,640.0,1.0,note_off,
1897,64,25,640.0,1.0,note_on,
1898,64,25,640.0,1.0,note_off,
1899,64,17,640.0,1.0,note_on,
1900,64,17,640.0,1.0,note_off,
1901,64,4,640.0,1.0,note_on,
1902,64,4,640.0,1.0,note_off,
1903,64,12,640.0,1.0,note_on,
1904,64,12,640.0,1.0,note_off,
1905,64,0,640.0,1.0,note_on,
1906,64,0,640.0,1.0,note_off,
1907,64,31,641.0,1.0,note_on,
1908,64,31,641.0,1.0,note_off,
1909,64,1,642.0,1.0,note_on,
1910,64,1,642.0,1.0,note_off,
1911,64,4,643.0,1.0,note_on,
1912,64,4,643.0,1.0,note_off,
1913,64,34,644.0,1.0,note_on,
1914,64,34,644.0,1.0,note_off,
1915,64,31,644.0,1.0,note_on,
1916,64,31,644.0,1.0,note_off,
1917,64,4,646.0,1.0,note_on,
1918,64,4,646.0,1.0,note_off,
1919,64,14,646.0,1.0,note_on,
1920,64,14,646.0,1.0,note_off,
1921,64,1,648.0,1.0,note_on,
1922,64,1,648.0,1.0,note_off,
1923,64,23,648.0,1.0,note_on,
1924,64,23,648.0,1.0,note_off,
1925,64,4,650.0,1.0,note_on,
1926,64,4,650.0,1.0,note_off,
1927,64,0,650.0,1.0,note_on,
1928,64,0,650.0,1.0,note_off,
1929,64,24,650.0,1.0,note_on,
1930,64,24,650.0,1.0,note_off,
1931,64,11,651.0,1.0,note_on,
1932,64,11,651.0,1.0,note_off,
1933,64,30,652.0,1.0,note_on,
1934,64,30,652.0,1.0,note_off,
1935,64,11,652.0,1.0,note_on,
1936,64,11,652.0,1.0,note_off,
1937,64,14,652.0,1.0,note_on,
1938,64,14,652.0,1.0,note_off,
1939,64,21,653.0,1.0,note_on,
1940,64,21,653.0,1.0,note_off,
1941,64,22,654.0,1.0,note_on,
1942,64,22,654.0,1.0,note_off,
1943,64,26,655.0,1.0,note_on,
1944,64,26,655.0,1.0,note_off,
1945,64,6,656.0,1.0,note_on,
1946,64,6,656.0,1.0,note_off,
1947,64,8,656.0,1.0,note_on,
1948,64,8,656.0,1.0,note_off,
1949,64,3,656.0,1.0,note_on,
1950,64,3,656.0,1.0,note_off,
1951,64,10,657.0,1.0,note_on,
1952,64,10,657.0,1.0,note_off,
1953,64,19,659.0,1.0,note_on,
1954,64,19,659.0,1.0,note_off,
1955,64,23,660.0,1.0,note_on,
1956,64,23,660.0,1.0,note_off,
1957,64,24,660.0,1.0,note_on,
1958,64,24,660.0,1.0,note_off,
1959,64,28,660.0,1.0,note_on,
1960,64,28,660.0,1.0,note_off,
1961,64,30,660.0,1.0,note_on,
1962,64,30,660.0,1.0,note_off,
1963,64,32,662.0,1.0,note_on,
1964,64,32,662.0,1.0,note_off,
1965,64,29,662.0,1.0,note_on,
1966,64,29,662.0,1.0,note_off,
1967,64,12,663.0,1.0,note_on,
1968,64,12,663.0,1.0,note_off,
1969,64,30,664.0,1.0,note_on,
1970,64,30,664.0,1.0,note_off,
1971,64,19,664.0,1.0,note_on,
1972,64,19,664.0,1.0,note_off,
1973,64,14,664.0,1.0,note_on,
1974,64,14,664.0,1.0,note_off,
1975,64,7,665.0,1.0,note_on,
1976,64,7,665.0,1.0,note_off,
1977,64,0,665.0,1.0,note_on,
1978,64,0,665.0,1.0,note_off,
1979,64,13,666.0,1.0,note_on,
1980,64,13,666.0,1.0,note_off,
1981,64,26,667.0,1.0,note_on,
1982,64,26,667.0,1.0,note_off,
1983,64,15,668.0,1.0,note_on,
1984,64,15,668.0,1.0,note_off,
1985,64,16,668.0,1.0,note_on,
1986,64,16,668.0,1.0,note_off,
1987,64,1,669.0,1.0,note_on,
1988,64,1,669.0,1.0,note_off,
1989,64,26,670.0,1.0,note_on,
1990,64,26,670.0,1.0,note_off,
1991,64,6,670.0,1.0,note_on,
1992,64,6,670.0,1.0,note_off,
1993,64,20,671.0,1.0,note_on,
1994,64,20,671.0,1.0,note_off,
1995,64,1,672.0,1.0,note_on,
1996,64,1,672.0,1.0,note_off,
1997,64,30,672.0,1.0,note_on,
1998,64,30,672.0,1.0,note_off,
1999,64,8,672.0,1.0,note_on,
2000,64,8,672.0,1.0,note_off,
2001,64,25,673.0,1.0,note_on,
2002,64,25,673.0,1.0,note_off,
2003,64,10,674.0,1.0,note_on,
2004,64,10,674.0,1.0,note_off,
2005,64,32,675.0,1.0,note_on,
2006,64,32,675.0,1.0,note_off,
2007,64,8,676.0,1.0,note_on,
2008,64,8,676.0,1.0,note_off,
2009,64,6,677.0,1.0,note_on,
2010,64,6,677.0,1.0,note_off,
2011,64,7,678.0,1.0,note_on,
2012,64,7,678.0,1.0,note_off,
2013,64,26,678.0,1.0,note_on,
2014,64,26,678.0,1.0,note_off,
2015,64,0,680.0,1.0,note_on,
2016,64,0,680.0,1.0,note_off,
2017,64,10,680.0,1.0,note_on,
2018,64,10,680.0,1.0,note_off,
2019,64,18,680.0,1.0,note_on,
2020,64,18,680.0,1.0,note_off,
2021,64,34,680.0,1.0,note_on,
2022,64,34,680.0,1.0,note_off,
2023,64,17,680.0,1.0,note_on,
2024,64,17,680.0,1.0,note_off,
2025,64,16,680.0,1.0,note_on,
2026,64,16,680.0,1.0,note_off,
2027,64,1,681.0,1.0,note_on,
2028,64,1,681.0,1.0,note_off,
2029,64,32,683.0,1.0,note_on,
2030,64,32,683.0,1.0,note_off,
2031,64,30,684.0,1.0,note_on,
2032,64,30,684.0,1.0,note_off,
2033,64,22,684.0,1.0,note_on,
2034,64,22,684.0,1.0,note_off,
2035,64,19,684.0,1.0,note_on,
2036,64,19,684.0,1.0,note_off,
2037,64,10,685.0,1.0,note_on,
2038,64,10,685.0,1.0,note_off,
2039,64,15,686.0,1.0,note_on,
2040,64,15,686.0,1.0,note_off,
2041,64,14,686.0,1.0,note_on,
2042,64,14,686.0,1.0,note_off,
2043,64,5,688.0,1.0,note_on,
2044,64,5,688.0,1.0,note_off,
2045,64,14,688.0,1.0,note_on,
2046,64,14,688.0,1.0,note_off,
2047,64,34,688.0,1.0,note_on,
2048,64,34,688.0,1.0,note_off,
2049,64,24,690.0,1.0,note_on,
2050,64,24,690.0,1.0,note_off,
2051,64,12,690.0,1.0,note_on,
2052,64,12,690.0,1.0,note_off,
2053,64,0,690.0,1.0,note_on,
2054,64,0,690.0,1.0,note_off,
2055,64,26,691.0,1.0,note_on,
2056,64,26,691.0,1.0,note_off,
2057,64,34,692.0,1.0,note_on,
2058,64,34,692.0,1.0,note_off,
2059,64,12,692.0,1.0,note_on,
2060,64,12,692.0,1.0,note_off,
2061,64,7,693.0,1.0,note_on,
2062,64,7,693.0,1.0,note_off,
2063,64,19,694.0,1.0,note_on,
2064,64,19,694.0,1.0,note_off,
2065,64,6,694.0,1.0,note_on,
2066,64,6,694.0,1.0,note_off,
2067,64,32,695.0,1.0,note_on,
2068,64,32,695.0,1.0,note_off,
2069,64,8,696.0,1.0,note_on,
2070,64,8,696.0,1.0,note_off,
2071,64,12,696.0,1.0,note_on,
2072,64,12,696.0,1.0,note_off,
2073,64,13,696.0,1.0,note_on,
2074,64,13,696.0,1.0,note_off,
2075,64,10,697.0,1.0,note_on,
2076,64,10,697.0,1.0,note_off,
2077,64,28,698.0,1.0,note_on,
2078,64,28,698.0,1.0,note_off,
2079,64,19,699.0,1.0,note_on,
2080,64,19,699.0,1.0,note_off,
2081,64,32,700.0,1.0,note_on,
2082,64,32,700.0,1.0,note_off,
2083,64,8,700.0,1.0,note_on,
2084,64,8,700.0,1.0,note_off,
2085,64,34,700.0,1.0,note_on,
2086,64,34,700.0,1.0,note_off,
2087,64,1,702.0,1.0,note_on,
2088,64,1,702.0,1.0,note_off,
2089,64,22,702.0,1.0,note_on,
2090,64,22,702.0,1.0,note_off,
2091,64,18,703.0,1.0,note_on,
2092,64,18,703.0,1.0,note_off,
2093,64,6,704.0,1.0,note_on,
2094,64,6,704.0,1.0,note_off,
2095,64,3,704.0,1.0,note_on,
2096,64,3,704.0,1.0,note_off,
2097,64,9,705.0,1.0,note_on,
2098,64,9,705.0,1.0,note_off,
2099,64,28,706.0,1.0,note_on,
2100,64,28,706.0,1.0,note_off,
2101,64,11,707.0,1.0,note_on,
2102,64,11,707.0,1.0,note_off,
2103,64,16,708.0,1.0,note_on,
2104,64,16,708.0,1.0,note_off,
2105,64,10,708.0,1.0,note_on,
2106,64,10,708.0,1.0,note_off,
2107,64,29,709.0,1.0,note_on,
2108,64,29,709.0,1.0,note_off,
2109,64,11,710.0,1.0,note_on,
2110,64,11,710.0,1.0,note_off,
2111,64,1,710.0,1.0,note_on,
2112,64,1,710.0,1.0,note_off,
2113,64,25,711.0,1.0,note_on,
2114,64,25,711.0,1.0,note_off,
2115,64,16,712.0,1.0,note_on,
2116,64,16,712.0,1.0,note_off,
2117,64,28,713.0,1.0,note_on,
2118,64,28,713.0,1.0,note_off,
2119,64,1,714.0,1.0,note_on,
2120,64,1,714.0,1.0,note_off,
2121,64,4,715.0,1.0,note_on,
2122,64,4,715.0,1.0,note_off,
2123,64,12,715.0,1.0,note_on,
2124,64,12,715.0,1.0,note_off,
2125,64,23,716.0,1.0,note_on,
2126,64,23,716.0,1.0,note_off,
2127,64,2,716.0,1.0,note_on,
2128,64,2,716.0,1.0,note_off,
2129,64,26,716.0,1.0,note_on,
2130,64,26,716.0,1.0,note_off,
2131,64,22,717.0,1.0,note_on,
2132,64,22,717.0,1.0,note_off,
2133,64,21,718.0,1.0,note_on,
2134,64,21,718.0,1.0,note_off,
2135,64,0,720.0,1.0,note_on,
2136,64,0,720.0,1.0,note_off,
2137,64,34,720.0,1.0,note_on,
2138,64,34,720.0,1.0,note_off,
2139,64,30,720.0,1.0,note_on,
2140,64,30,720.0,1.0,note_off,
2141,64,17,720.0,1.0,note_on,
2142,64,17,720.0,1.0,note_off,
2143,64,1,721.0,1.0,note_on,
2144,64,1,721.0,1.0,note_off,
2145,64,28,722.0,1.0,note_on,
2146,64,28,722.0,1.0,note_off,
2147,64,32,723.0,1.0,note_on,
2148,64,32,723.0,1.0,note_off,
2149,64,23,724.0,1.0,note_on,
2150,64,23,724.0,1.0,note_off,
2151,64,9,725.0,1.0,note_on,
2152,64,9,725.0,1.0,note_off,
2153,64,14,726.0,1.0,note_on,
2154,64,14,726.0,1.0,note_off,
2155,64,11,726.0,1.0,note_on,
2156,64,11,726.0,1.0,note_off,
2157,64,21,728.0,1.0,note_on,
2158,64,21,728.0,1.0,note_off,
2159,64,8,728.0,1.0,note_on,
2160,64,8,728.0,1.0,note_off,
2161,64,11,728.0,1.0,note_on,
2162,64,11,728.0,1.0,note_off,
2163,64,5,728.0,1.0,note_on,
2164,64,5,728.0,1.0,note_off,
2165,64,29,730.0,1.0,note_on,
2166,64,29,730.0,1.0,note_off,
2167,64,4,730.0,1.0,note_on,
2168,64,4,730.0,1.0,note_off,
2169,64,4,731.0,1.0,note_on,
2170,64,4,731.0,1.0,note_off,
2171,64,30,732.0,1.0,note_on,
2172,64,30,732.0,1.0,note_off,
2173,64,12,732.0,1.0,note_on,
2174,64,12,732.0,1.0,note_off,
2175,64,14,732.0,1.0,note_on,
2176,64,14,732.0,1.0,note_off,
2177,64,7,733.0,1.0,note_on,
2178,64,7,733.0,1.0,note_off,
2179,64,6,734.0,1.0,note_on,
2180,64,6,734.0,1.0,note_off,
2181,64,4,735.0,1.0,note_on,
2182,64,4,735.0,1.0,note_off,
