,Velocity,Note,Pitch,Start,Duration,Message,Time
0,64,40.0,0.0,0.0,1.0,note_on,0
1,64,40.0,0.0,0.0,1.0,note_off,480
2,64,41.0,0.0,1.0,2.0,note_on,0
3,64,41.0,0.0,1.0,2.0,note_off,960
4,64,43.0,0.0,3.0,1.0,note_on,0
5,64,43.0,0.0,3.0,1.0,note_off,480
6,64,44.0,0.0,4.0,1.0,note_on,0
7,64,44.0,0.0,4.0,1.0,note_off,480
8,64,41.0,0.0,5.0,1.0,note_on,0
9,64,41.0,0.0,5.0,1.0,note_off,480
10,64,43.0,0.0,6.0,1.0,note_on,0
11,64,43.0,0.0,6.0,1.0,note_off,480
12,64,43.0,0.1,8.0,1.0,note_on,0
13,64,43.0,0.1,8.0,1.0,note_off,480
14,64,43.0,0.0,10.0,1.0,note_on,0
15,64,43.0,0.0,10.0,1.0,note_off,480
16,64,45.0,0.4,11.0,1.0,note_on,0
17,64,45.0,0.4,11.0,1.0,note_off,480
18,64,46.0,0.0,12.0,1.0,note_on,0
19,64,46.0,0.0,12.0,1.0,note_off,480
20,64,41.0,0.0,13.0,1.0,note_on,0
21,64,41.0,0.0,13.0,1.0,note_off,480
22,64,41.0,0.3,14.0,1.0,note_on,0
23,64,41.0,0.3,14.0,1.0,note_off,480
24,64,43.0,0.0,15.0,1.0,note_on,0
25,64,43.0,0.0,15.0,1.0,note_off,480
26,64,43.0,0.1,16.0,1.0,note_on,0
27,64,43.0,0.1,16.0,1.0,note_off,480
28,64,45.0,0.0,17.0,1.0,note_on,0
29,64,45.0,0.0,17.0,1.0,note_off,480
30,64,47.0,0.8,19.0,1.0,note_on,0
31,64,47.0,0.8,19.0,1.0,note_off,480
32,64,48.0,0.8,20.0,1.0,note_on,0
33,64,48.0,0.8,20.0,1.0,note_off,480
34,64,45.0,0.4,22.0,1.0,note_on,0
35,64,45.0,0.4,22.0,1.0,note_off,480
36,64,47.0,0.6,23.0,1.0,note_on,0
37,64,47.0,0.6,23.0,1.0,note_off,480
38,64,46.0,0.4,24.0,1.0,note_on,0
39,64,46.0,0.4,24.0,1.0,note_off,480
40,64,47.0,0.5,25.0,1.0,note_on,0
41,64,47.0,0.5,25.0,1.0,note_off,480
42,64,53.0,0.0,26.0,1.0,note_on,0
43,64,53.0,0.0,26.0,1.0,note_off,480
44,64,50.0,0.2,27.0,1.0,note_on,0
45,64,50.0,0.2,27.0,1.0,note_off,480
46,64,51.0,0.2,28.0,1.0,note_on,0
47,64,51.0,0.2,28.0,1.0,note_off,480
48,64,45.0,0.8,29.0,1.0,note_on,0
49,64,45.0,0.8,29.0,1.0,note_off,480
50,64,46.0,0.0,30.0,1.0,note_on,0
51,64,46.0,0.0,30.0,1.0,note_off,480
52,64,50.0,0.0,31.0,1.0,note_on,0
53,64,50.0,0.0,31.0,1.0,note_off,480
54,64,45.0,0.5,32.0,1.0,note_on,0
55,64,45.0,0.5,32.0,1.0,note_off,480
56,64,50.0,0.6,33.0,1.0,note_on,0
57,64,50.0,0.6,33.0,1.0,note_off,480
58,64,45.0,0.0,34.0,1.0,note_on,0
59,64,45.0,0.0,34.0,1.0,note_off,480
60,64,40.0,0.6,35.0,1.0,note_on,0
61,64,40.0,0.6,35.0,1.0,note_off,480
62,64,41.0,0.6,36.0,1.0,note_on,0
63,64,41.0,0.6,36.0,1.0,note_off,480
64,64,36.0,0.2,37.0,1.0,note_on,0
65,64,36.0,0.2,37.0,1.0,note_off,480
66,64,36.0,0.5,38.0,1.0,note_on,0
67,64,36.0,0.5,38.0,1.0,note_off,480
68,64,36.0,0.8,40.0,1.0,note_on,0
69,64,36.0,0.8,40.0,1.0,note_off,480
70,64,36.0,0.5,41.0,1.0,note_on,0
71,64,36.0,0.5,41.0,1.0,note_off,480
72,64,33.0,0.4,43.0,2.0,note_on,0
73,64,33.0,0.4,43.0,2.0,note_off,960
74,64,34.0,0.0,46.0,1.0,note_on,0
75,64,34.0,0.0,46.0,1.0,note_off,480
76,64,34.0,0.0,48.0,1.0,note_on,0
77,64,34.0,0.0,48.0,1.0,note_off,480
78,64,35.0,0.5,50.0,1.0,note_on,0
79,64,35.0,0.5,50.0,1.0,note_off,480
80,64,31.0,0.0,51.0,1.0,note_on,0
81,64,31.0,0.0,51.0,1.0,note_off,480
82,64,29.0,0.0,52.0,1.0,note_on,0
83,64,29.0,0.0,52.0,1.0,note_off,480
84,64,40.0,0.7,53.0,1.0,note_on,0
85,64,40.0,0.7,53.0,1.0,note_off,480
86,64,38.0,0.2,54.0,1.0,note_on,0
87,64,38.0,0.2,54.0,1.0,note_off,480
88,64,33.0,0.4,55.0,1.0,note_on,0
89,64,33.0,0.4,55.0,1.0,note_off,480
90,64,33.0,0.5,56.0,1.0,note_on,0
91,64,33.0,0.5,56.0,1.0,note_off,480
92,64,33.0,0.0,57.0,1.0,note_on,0
93,64,33.0,0.0,57.0,1.0,note_off,480
94,64,33.0,0.8,58.0,1.0,note_on,0
95,64,33.0,0.8,58.0,1.0,note_off,480
96,64,40.0,0.6,59.0,1.0,note_on,0
97,64,40.0,0.6,59.0,1.0,note_off,480
98,64,36.0,0.8,60.0,1.0,note_on,0
99,64,36.0,0.8,60.0,1.0,note_off,480
100,64,38.0,0.0,62.0,1.0,note_on,0
101,64,38.0,0.0,62.0,1.0,note_off,480
102,64,43.0,0.4,63.0,1.0,note_on,0
103,64,43.0,0.4,63.0,1.0,note_off,480
104,64,43.0,0.1,64.0,1.0,note_on,0
105,64,43.0,0.1,64.0,1.0,note_off,480
106,64,41.0,0.0,65.0,1.0,note_on,0
107,64,41.0,0.0,65.0,1.0,note_off,480
108,64,38.0,0.6,66.0,1.0,note_on,0
109,64,38.0,0.6,66.0,1.0,note_off,480
110,64,38.0,0.2,67.0,1.0,note_on,0
111,64,38.0,0.2,67.0,1.0,note_off,480
112,64,34.0,0.4,68.0,1.0,note_on,0
113,64,34.0,0.4,68.0,1.0,note_off,480
114,64,33.0,0.5,69.0,1.0,note_on,0
115,64,33.0,0.5,69.0,1.0,note_off,480
116,64,29.0,0.3,70.0,1.0,note_on,0
117,64,29.0,0.3,70.0,1.0,note_off,480
118,64,29.0,0.0,71.0,1.0,note_on,0
119,64,29.0,0.0,71.0,1.0,note_off,480
120,64,41.0,0.6,72.0,1.0,note_on,0
121,64,41.0,0.6,72.0,1.0,note_off,480
122,64,38.0,0.9,73.0,1.0,note_on,0
123,64,38.0,0.9,73.0,1.0,note_off,480
124,64,36.0,0.2,74.0,1.0,note_on,0
125,64,36.0,0.2,74.0,1.0,note_off,480
126,64,35.0,0.8,75.0,2.0,note_on,0
127,64,35.0,0.8,75.0,2.0,note_off,960
128,64,35.0,0.9,77.0,1.0,note_on,0
129,64,35.0,0.9,77.0,1.0,note_off,480
130,64,36.0,0.2,78.0,1.0,note_on,0
131,64,36.0,0.2,78.0,1.0,note_off,480
132,64,36.0,0.8,80.0,1.0,note_on,0
133,64,36.0,0.8,80.0,1.0,note_off,480
134,64,41.0,0.0,81.0,1.0,note_on,0
135,64,41.0,0.0,81.0,1.0,note_off,480
136,64,36.0,0.5,82.0,1.0,note_on,0
137,64,36.0,0.5,82.0,1.0,note_off,480
138,64,35.0,0.8,83.0,1.0,note_on,0
139,64,35.0,0.8,83.0,1.0,note_off,480
140,64,39.0,0.2,84.0,1.0,note_on,0
141,64,39.0,0.2,84.0,1.0,note_off,480
142,64,45.0,0.0,85.0,1.0,note_on,0
143,64,45.0,0.0,85.0,1.0,note_off,480
144,64,45.0,0.4,86.0,1.0,note_on,0
145,64,45.0,0.4,86.0,1.0,note_off,480
146,64,45.0,0.4,88.0,1.0,note_on,0
147,64,45.0,0.4,88.0,1.0,note_off,480
148,64,40.0,0.0,90.0,1.0,note_on,0
149,64,40.0,0.0,90.0,1.0,note_off,480
150,64,45.0,0.4,91.0,1.0,note_on,0
151,64,45.0,0.4,91.0,1.0,note_off,480
152,64,46.0,0.0,92.0,1.0,note_on,0
153,64,46.0,0.0,92.0,1.0,note_off,480
154,64,43.0,0.7,93.0,1.0,note_on,0
155,64,43.0,0.7,93.0,1.0,note_off,480
156,64,43.0,0.4,94.0,1.0,note_on,0
157,64,43.0,0.4,94.0,1.0,note_off,480
158,64,47.0,0.8,95.0,1.0,note_on,0
159,64,47.0,0.8,95.0,1.0,note_off,480
160,64,47.0,0.9,96.0,1.0,note_on,0
161,64,47.0,0.9,96.0,1.0,note_off,480
162,64,45.0,0.0,97.0,1.0,note_on,0
163,64,45.0,0.0,97.0,1.0,note_off,480
164,64,43.0,0.0,99.0,2.0,note_on,0
165,64,43.0,0.0,99.0,2.0,note_off,960
166,64,43.0,0.0,102.0,1.0,note_on,0
167,64,43.0,0.0,102.0,1.0,note_off,480
168,64,46.0,0.1,103.0,1.0,note_on,0
169,64,46.0,0.1,103.0,1.0,note_off,480
170,64,41.0,0.0,104.0,1.0,note_on,0
171,64,41.0,0.0,104.0,1.0,note_off,480
172,64,35.0,0.5,105.0,1.0,note_on,0
173,64,35.0,0.5,105.0,1.0,note_off,480
174,64,40.0,0.7,106.0,1.0,note_on,0
175,64,40.0,0.7,106.0,1.0,note_off,480
176,64,40.0,0.6,107.0,1.0,note_on,0
177,64,40.0,0.6,107.0,1.0,note_off,480
178,64,38.0,0.2,108.0,1.0,note_on,0
179,64,38.0,0.2,108.0,1.0,note_off,480
180,64,38.0,0.9,109.0,1.0,note_on,0
181,64,38.0,0.9,109.0,1.0,note_off,480
182,64,33.0,0.4,110.0,1.0,note_on,0
183,64,33.0,0.4,110.0,1.0,note_off,480
184,64,36.0,0.5,111.0,1.0,note_on,0
185,64,36.0,0.5,111.0,1.0,note_off,480
186,64,39.0,0.2,112.0,1.0,note_on,0
187,64,39.0,0.2,112.0,1.0,note_off,480
188,64,38.0,0.6,113.0,1.0,note_on,0
189,64,38.0,0.6,113.0,1.0,note_off,480
190,64,33.0,0.0,114.0,1.0,note_on,0
191,64,33.0,0.0,114.0,1.0,note_off,480
192,64,35.0,0.6,115.0,1.0,note_on,0
193,64,35.0,0.6,115.0,1.0,note_off,480
194,64,36.0,0.8,116.0,1.0,note_on,0
195,64,36.0,0.8,116.0,1.0,note_off,480
196,64,36.0,0.5,117.0,1.0,note_on,0
197,64,36.0,0.5,117.0,1.0,note_off,480
198,64,36.0,0.2,118.0,1.0,note_on,0
199,64,36.0,0.2,118.0,1.0,note_off,480
200,64,36.0,0.8,120.0,1.0,note_on,0
201,64,36.0,0.8,120.0,1.0,note_off,480
202,64,38.0,0.6,121.0,1.0,note_on,0
203,64,38.0,0.6,121.0,1.0,note_off,480
204,64,35.0,0.8,123.0,1.0,note_on,0
205,64,35.0,0.8,123.0,1.0,note_off,480
206,64,36.0,0.8,124.0,1.0,note_on,0
207,64,36.0,0.8,124.0,1.0,note_off,480
208,64,35.0,0.5,125.0,1.0,note_on,0
209,64,35.0,0.5,125.0,1.0,note_off,480
210,64,34.0,0.0,126.0,1.0,note_on,0
211,64,34.0,0.0,126.0,1.0,note_off,480
212,64,33.0,0.5,128.0,1.0,note_on,0
213,64,33.0,0.5,128.0,1.0,note_off,480
214,64,37.0,0.0,130.0,1.0,note_on,0
215,64,37.0,0.0,130.0,1.0,note_off,480
216,64,38.0,0.2,131.0,1.0,note_on,0
217,64,38.0,0.2,131.0,1.0,note_off,480
218,64,38.0,0.6,132.0,1.0,note_on,0
219,64,38.0,0.6,132.0,1.0,note_off,480
220,64,43.0,0.7,133.0,1.0,note_on,0
221,64,43.0,0.7,133.0,1.0,note_off,480
222,64,43.0,0.4,134.0,1.0,note_on,0
223,64,43.0,0.4,134.0,1.0,note_off,480
224,64,38.0,0.2,135.0,1.0,note_on,0
225,64,38.0,0.2,135.0,1.0,note_off,480
226,64,35.0,0.6,136.0,1.0,note_on,0
227,64,35.0,0.6,136.0,1.0,note_off,480
228,64,33.0,0.0,137.0,1.0,note_on,0
229,64,33.0,0.0,137.0,1.0,note_off,480
230,64,33.0,0.5,138.0,1.0,note_on,0
231,64,33.0,0.5,138.0,1.0,note_off,480
232,64,40.0,0.6,139.0,2.0,note_on,0
233,64,40.0,0.6,139.0,2.0,note_off,960
234,64,41.0,0.0,142.0,1.0,note_on,0
235,64,41.0,0.0,142.0,1.0,note_off,480
236,64,45.0,0.5,143.0,1.0,note_on,0
237,64,45.0,0.5,143.0,1.0,note_off,480
238,64,41.0,0.6,144.0,1.0,note_on,0
239,64,41.0,0.6,144.0,1.0,note_off,480
240,64,45.0,0.8,145.0,1.0,note_on,0
241,64,45.0,0.8,145.0,1.0,note_off,480
242,64,50.0,0.9,146.0,1.0,note_on,0
243,64,50.0,0.9,146.0,1.0,note_off,480
244,64,55.0,0.0,147.0,1.0,note_on,0
245,64,55.0,0.0,147.0,1.0,note_off,480
246,64,56.0,0.0,148.0,1.0,note_on,0
247,64,56.0,0.0,148.0,1.0,note_off,480
248,64,50.0,0.9,149.0,1.0,note_on,0
249,64,50.0,0.9,149.0,1.0,note_off,480
250,64,47.0,0.8,150.0,1.0,note_on,0
251,64,47.0,0.8,150.0,1.0,note_off,480
252,64,43.0,0.1,151.0,1.0,note_on,0
253,64,43.0,0.1,151.0,1.0,note_off,480
254,64,44.0,0.0,152.0,1.0,note_on,0
255,64,44.0,0.0,152.0,1.0,note_off,480
256,64,41.0,0.0,153.0,1.0,note_on,0
257,64,41.0,0.0,153.0,1.0,note_off,480
258,64,35.0,0.9,154.0,1.0,note_on,0
259,64,35.0,0.9,154.0,1.0,note_off,480
260,64,38.0,0.0,155.0,1.0,note_on,0
261,64,38.0,0.0,155.0,1.0,note_off,480
262,64,36.0,0.2,156.0,1.0,note_on,0
263,64,36.0,0.2,156.0,1.0,note_off,480
264,64,36.0,0.5,157.0,1.0,note_on,0
265,64,36.0,0.5,157.0,1.0,note_off,480
266,64,36.0,0.2,158.0,1.0,note_on,0
267,64,36.0,0.2,158.0,1.0,note_off,480
268,64,36.0,0.8,160.0,1.0,note_on,0
269,64,36.0,0.8,160.0,1.0,note_off,480
270,64,40.0,0.4,161.0,1.0,note_on,0
271,64,40.0,0.4,161.0,1.0,note_off,480
272,64,41.0,0.0,162.0,1.0,note_on,0
273,64,41.0,0.0,162.0,1.0,note_off,480
274,64,45.0,0.4,163.0,1.0,note_on,0
275,64,45.0,0.4,163.0,1.0,note_off,480
276,64,44.0,0.0,164.0,1.0,note_on,0
277,64,44.0,0.0,164.0,1.0,note_off,480
278,64,38.0,0.6,165.0,1.0,note_on,0
279,64,38.0,0.6,165.0,1.0,note_off,480
280,64,35.0,0.8,166.0,1.0,note_on,0
281,64,35.0,0.8,166.0,1.0,note_off,480
282,64,39.0,0.2,168.0,1.0,note_on,0
283,64,39.0,0.2,168.0,1.0,note_off,480
284,64,35.0,0.5,170.0,1.0,note_on,0
285,64,35.0,0.5,170.0,1.0,note_off,480
286,64,35.0,0.8,171.0,1.0,note_on,0
287,64,35.0,0.8,171.0,1.0,note_off,480
288,64,34.0,0.0,172.0,1.0,note_on,0
289,64,34.0,0.0,172.0,1.0,note_off,480
290,64,33.0,0.5,173.0,1.0,note_on,0
291,64,33.0,0.5,173.0,1.0,note_off,480
292,64,33.0,0.8,174.0,1.0,note_on,0
293,64,33.0,0.8,174.0,1.0,note_off,480
294,64,40.0,0.6,175.0,1.0,note_on,0
295,64,40.0,0.6,175.0,1.0,note_off,480
296,64,41.0,0.6,176.0,1.0,note_on,0
297,64,41.0,0.6,176.0,1.0,note_off,480
298,64,45.0,0.0,177.0,1.0,note_on,0
299,64,45.0,0.0,177.0,1.0,note_off,480
300,64,50.0,0.2,179.0,1.0,note_on,0
301,64,50.0,0.2,179.0,1.0,note_off,480
302,64,51.0,0.2,180.0,1.0,note_on,0
303,64,51.0,0.2,180.0,1.0,note_off,480
304,64,48.0,0.2,182.0,1.0,note_on,0
305,64,48.0,0.2,182.0,1.0,note_off,480
306,64,45.0,0.5,183.0,1.0,note_on,0
307,64,45.0,0.5,183.0,1.0,note_off,480
308,64,46.0,0.0,184.0,1.0,note_on,0
309,64,46.0,0.0,184.0,1.0,note_off,480
310,64,44.0,0.5,185.0,1.0,note_on,0
311,64,44.0,0.5,185.0,1.0,note_off,480
312,64,43.0,0.7,186.0,1.0,note_on,0
313,64,43.0,0.7,186.0,1.0,note_off,480
314,64,40.0,0.6,187.0,1.0,note_on,0
315,64,40.0,0.6,187.0,1.0,note_off,480
316,64,36.0,0.8,188.0,1.0,note_on,0
317,64,36.0,0.8,188.0,1.0,note_off,480
318,64,38.0,0.3,189.0,1.0,note_on,0
319,64,38.0,0.3,189.0,1.0,note_off,480
320,64,36.0,0.5,190.0,1.0,note_on,0
321,64,36.0,0.5,190.0,1.0,note_off,480
322,64,35.0,0.9,191.0,2.0,note_on,0
323,64,35.0,0.9,191.0,2.0,note_off,960
324,64,38.0,0.0,193.0,1.0,note_on,0
325,64,38.0,0.0,193.0,1.0,note_off,480
326,64,33.0,0.0,194.0,1.0,note_on,0
327,64,33.0,0.0,194.0,1.0,note_off,480
328,64,31.0,0.0,195.0,1.0,note_on,0
329,64,31.0,0.0,195.0,1.0,note_off,480
330,64,34.0,0.4,196.0,1.0,note_on,0
331,64,34.0,0.4,196.0,1.0,note_off,480
332,64,40.0,0.7,197.0,1.0,note_on,0
333,64,40.0,0.7,197.0,1.0,note_off,480
334,64,43.0,0.0,198.0,1.0,note_on,0
335,64,43.0,0.0,198.0,1.0,note_off,480
336,64,43.0,0.0,200.0,1.0,note_on,0
337,64,43.0,0.0,200.0,1.0,note_off,480
338,64,41.0,0.0,201.0,1.0,note_on,0
339,64,41.0,0.0,201.0,1.0,note_off,480
340,64,45.0,0.4,203.0,1.0,note_on,0
341,64,45.0,0.4,203.0,1.0,note_off,480
342,64,44.0,0.0,204.0,1.0,note_on,0
343,64,44.0,0.0,204.0,1.0,note_off,480
344,64,48.0,0.5,205.0,1.0,note_on,0
345,64,48.0,0.5,205.0,1.0,note_off,480
346,64,46.0,0.1,206.0,1.0,note_on,0
347,64,46.0,0.1,206.0,1.0,note_off,480
348,64,43.0,0.1,208.0,1.0,note_on,0
349,64,43.0,0.1,208.0,1.0,note_off,480
350,64,44.0,0.5,210.0,1.0,note_on,0
351,64,44.0,0.5,210.0,1.0,note_off,480
352,64,47.0,0.8,211.0,1.0,note_on,0
353,64,47.0,0.8,211.0,1.0,note_off,480
354,64,46.0,0.4,212.0,1.0,note_on,0
355,64,46.0,0.4,212.0,1.0,note_off,480
356,64,48.0,0.2,213.0,1.0,note_on,0
357,64,48.0,0.2,213.0,1.0,note_off,480
358,64,47.0,0.9,214.0,1.0,note_on,0
359,64,47.0,0.9,214.0,1.0,note_off,480
360,64,45.0,0.4,215.0,1.0,note_on,0
361,64,45.0,0.4,215.0,1.0,note_off,480
362,64,45.0,0.5,216.0,1.0,note_on,0
363,64,45.0,0.5,216.0,1.0,note_off,480
364,64,45.0,0.0,217.0,1.0,note_on,0
365,64,45.0,0.0,217.0,1.0,note_off,480
366,64,50.0,0.9,218.0,1.0,note_on,0
367,64,50.0,0.9,218.0,1.0,note_off,480
368,64,50.0,0.2,219.0,1.0,note_on,0
369,64,50.0,0.2,219.0,1.0,note_off,480
370,64,48.0,0.8,220.0,1.0,note_on,0
371,64,48.0,0.8,220.0,1.0,note_off,480
372,64,48.0,0.5,222.0,1.0,note_on,0
373,64,48.0,0.5,222.0,1.0,note_off,480
374,64,47.0,0.6,223.0,1.0,note_on,0
375,64,47.0,0.6,223.0,1.0,note_off,480
376,64,45.0,0.5,224.0,1.0,note_on,0
377,64,45.0,0.5,224.0,1.0,note_off,480
378,64,40.0,0.0,225.0,1.0,note_on,0
379,64,40.0,0.0,225.0,1.0,note_off,480
380,64,38.0,0.6,226.0,1.0,note_on,0
381,64,38.0,0.6,226.0,1.0,note_off,480
382,64,40.0,0.6,227.0,1.0,note_on,0
383,64,40.0,0.6,227.0,1.0,note_off,480
384,64,39.0,0.2,228.0,1.0,note_on,0
385,64,39.0,0.2,228.0,1.0,note_off,480
386,64,43.0,0.4,229.0,1.0,note_on,0
387,64,43.0,0.4,229.0,1.0,note_off,480
388,64,46.0,0.0,230.0,1.0,note_on,0
389,64,46.0,0.0,230.0,1.0,note_off,480
390,64,50.0,0.0,231.0,1.0,note_on,0
391,64,50.0,0.0,231.0,1.0,note_off,480
392,64,48.0,0.8,232.0,1.0,note_on,0
393,64,48.0,0.8,232.0,1.0,note_off,480
394,64,50.0,0.6,233.0,1.0,note_on,0
395,64,50.0,0.6,233.0,1.0,note_off,480
396,64,48.0,0.5,234.0,1.0,note_on,0
397,64,48.0,0.5,234.0,1.0,note_off,480
398,64,43.0,0.0,235.0,1.0,note_on,0
399,64,43.0,0.0,235.0,1.0,note_off,480
400,64,48.0,0.2,236.0,1.0,note_on,0
401,64,48.0,0.2,236.0,1.0,note_off,480
402,64,53.0,0.0,237.0,1.0,note_on,0
403,64,53.0,0.0,237.0,1.0,note_off,480
404,64,52.0,0.7,238.0,1.0,note_on,0
405,64,52.0,0.7,238.0,1.0,note_off,480
406,64,49.0,0.0,240.0,1.0,note_on,0
407,64,49.0,0.0,240.0,1.0,note_off,480
408,64,53.0,0.0,241.0,1.0,note_on,0
409,64,53.0,0.0,241.0,1.0,note_off,480
410,64,50.0,0.6,242.0,1.0,note_on,0
411,64,50.0,0.6,242.0,1.0,note_off,480
412,64,50.0,0.2,243.0,1.0,note_on,0
413,64,50.0,0.2,243.0,1.0,note_off,480
414,64,53.0,0.6,244.0,1.0,note_on,0
415,64,53.0,0.6,244.0,1.0,note_off,480
416,64,47.0,0.8,246.0,1.0,note_on,0
417,64,47.0,0.8,246.0,1.0,note_off,480
418,64,48.0,0.8,248.0,1.0,note_on,0
419,64,48.0,0.8,248.0,1.0,note_off,480
420,64,47.0,0.5,250.0,1.0,note_on,0
421,64,47.0,0.5,250.0,1.0,note_off,480
422,64,52.0,0.6,251.0,1.0,note_on,0
423,64,52.0,0.6,251.0,1.0,note_off,480
424,64,51.0,0.2,252.0,1.0,note_on,0
425,64,51.0,0.2,252.0,1.0,note_off,480
426,64,48.0,0.2,253.0,1.0,note_on,0
427,64,48.0,0.2,253.0,1.0,note_off,480
428,64,47.0,0.9,254.0,1.0,note_on,0
429,64,47.0,0.9,254.0,1.0,note_off,480
430,64,43.0,0.0,255.0,1.0,note_on,0
431,64,43.0,0.0,255.0,1.0,note_off,480
432,64,45.0,0.5,256.0,1.0,note_on,0
433,64,45.0,0.5,256.0,1.0,note_off,480
434,64,45.0,0.0,257.0,1.0,note_on,0
435,64,45.0,0.0,257.0,1.0,note_off,480
436,64,43.0,0.0,259.0,1.0,note_on,0
437,64,43.0,0.0,259.0,1.0,note_off,480
438,64,41.0,0.0,260.0,1.0,note_on,0
439,64,41.0,0.0,260.0,1.0,note_off,480
440,64,45.0,0.5,262.0,1.0,note_on,0
441,64,45.0,0.5,262.0,1.0,note_off,480
442,64,47.0,0.6,263.0,1.0,note_on,0
443,64,47.0,0.6,263.0,1.0,note_off,480
444,64,50.0,0.6,264.0,1.0,note_on,0
445,64,50.0,0.6,264.0,1.0,note_off,480
446,64,52.0,0.7,265.0,1.0,note_on,0
447,64,52.0,0.7,265.0,1.0,note_off,480
448,64,55.0,0.7,266.0,1.0,note_on,0
449,64,55.0,0.7,266.0,1.0,note_off,480
450,64,57.0,0.4,267.0,1.0,note_on,0
451,64,57.0,0.4,267.0,1.0,note_off,480
452,64,58.0,0.4,268.0,1.0,note_on,0
453,64,58.0,0.4,268.0,1.0,note_off,480
454,64,55.0,0.4,269.0,1.0,note_on,0
455,64,55.0,0.4,269.0,1.0,note_off,480
456,64,53.0,0.0,270.0,1.0,note_on,0
457,64,53.0,0.0,270.0,1.0,note_off,480
458,64,50.0,0.0,271.0,1.0,note_on,0
459,64,50.0,0.0,271.0,1.0,note_off,480
460,64,47.0,0.6,272.0,1.0,note_on,0
461,64,47.0,0.6,272.0,1.0,note_off,480
462,64,50.0,0.6,273.0,1.0,note_on,0
463,64,50.0,0.6,273.0,1.0,note_off,480
464,64,45.0,0.0,274.0,1.0,note_on,0
465,64,45.0,0.0,274.0,1.0,note_off,480
466,64,47.0,0.8,275.0,1.0,note_on,0
467,64,47.0,0.8,275.0,1.0,note_off,480
468,64,45.0,0.5,276.0,1.0,note_on,0
469,64,45.0,0.5,276.0,1.0,note_off,480
470,64,41.0,0.0,277.0,1.0,note_on,0
471,64,41.0,0.0,277.0,1.0,note_off,480
472,64,40.0,0.6,278.0,1.0,note_on,0
473,64,40.0,0.6,278.0,1.0,note_off,480
474,64,40.0,0.6,280.0,1.0,note_on,0
475,64,40.0,0.6,280.0,1.0,note_off,480
476,64,36.0,0.5,281.0,1.0,note_on,0
477,64,36.0,0.5,281.0,1.0,note_off,480
478,64,35.0,0.8,283.0,1.0,note_on,0
479,64,35.0,0.8,283.0,1.0,note_off,480
480,64,39.0,0.2,284.0,1.0,note_on,0
481,64,39.0,0.2,284.0,1.0,note_off,480
482,64,45.0,0.0,285.0,1.0,note_on,0
483,64,45.0,0.0,285.0,1.0,note_off,480
484,64,45.0,0.5,286.0,1.0,note_on,0
485,64,45.0,0.5,286.0,1.0,note_off,480
486,64,47.0,0.9,288.0,1.0,note_on,0
487,64,47.0,0.9,288.0,1.0,note_off,480
488,64,45.0,0.8,290.0,1.0,note_on,0
489,64,45.0,0.8,290.0,1.0,note_off,480
490,64,50.0,0.2,291.0,1.0,note_on,0
491,64,50.0,0.2,291.0,1.0,note_off,480
492,64,50.0,0.9,292.0,1.0,note_on,0
493,64,50.0,0.9,292.0,1.0,note_off,480
494,64,45.0,0.8,293.0,1.0,note_on,0
495,64,45.0,0.8,293.0,1.0,note_off,480
496,64,45.0,0.5,294.0,1.0,note_on,0
497,64,45.0,0.5,294.0,1.0,note_off,480
498,64,40.0,0.6,295.0,1.0,note_on,0
499,64,40.0,0.6,295.0,1.0,note_off,480
500,64,36.0,0.2,296.0,1.0,note_on,0
501,64,36.0,0.2,296.0,1.0,note_off,480
502,64,33.0,0.0,297.0,1.0,note_on,0
503,64,33.0,0.0,297.0,1.0,note_off,480
504,64,38.0,0.9,298.0,1.0,note_on,0
505,64,38.0,0.9,298.0,1.0,note_off,480
506,64,40.0,0.6,299.0,1.0,note_on,0
507,64,40.0,0.6,299.0,1.0,note_off,480
508,64,36.0,0.8,300.0,1.0,note_on,0
509,64,36.0,0.8,300.0,1.0,note_off,480
510,64,31.0,0.1,302.0,1.0,note_on,0
511,64,31.0,0.1,302.0,1.0,note_off,480
512,64,31.0,0.4,303.0,1.0,note_on,0
513,64,31.0,0.4,303.0,1.0,note_off,480
514,64,32.0,0.0,304.0,1.0,note_on,0
515,64,32.0,0.0,304.0,1.0,note_off,480
516,64,35.0,0.5,305.0,1.0,note_on,0
517,64,35.0,0.5,305.0,1.0,note_off,480
518,64,41.0,0.0,306.0,1.0,note_on,0
519,64,41.0,0.0,306.0,1.0,note_off,480
520,64,43.0,0.0,307.0,1.0,note_on,0
521,64,43.0,0.0,307.0,1.0,note_off,480
522,64,46.0,0.4,308.0,1.0,note_on,0
523,64,46.0,0.4,308.0,1.0,note_off,480
524,64,41.0,0.0,309.0,1.0,note_on,0
525,64,41.0,0.0,309.0,1.0,note_off,480
526,64,43.0,0.4,310.0,1.0,note_on,0
527,64,43.0,0.4,310.0,1.0,note_off,480
528,64,41.0,0.0,311.0,1.0,note_on,0
529,64,41.0,0.0,311.0,1.0,note_off,480
530,64,46.0,0.4,312.0,1.0,note_on,0
531,64,46.0,0.4,312.0,1.0,note_off,480
532,64,50.0,0.9,313.0,1.0,note_on,0
533,64,50.0,0.9,313.0,1.0,note_off,480
534,64,48.0,0.5,314.0,1.0,note_on,0
535,64,48.0,0.5,314.0,1.0,note_off,480
536,64,45.0,0.4,315.0,1.0,note_on,0
